Country,Group1,Group2,corr
Lao People's Democratic Republic,GDP,Schooling,nan
Lao People's Democratic Republic,GDP,BodyMassIndex,nan
Lao People's Democratic Republic,GDP,Alcohol,nan
Lao People's Democratic Republic,GDP,Hepatitis B,nan
Lao People's Democratic Republic,GDP,Polio,nan
Lao People's Democratic Republic,GDP,ICOR index,nan
Lao People's Democratic Republic,Schooling,Population,nan
Lao People's Democratic Republic,Schooling,LifeExpectancy,0.9218896644303417
Lao People's Democratic Republic,Schooling,AdultMortality,-0.5615513229784486
Lao People's Democratic Republic,Schooling,InfantDeaths,-0.9706477298136431
Lao People's Democratic Republic,Schooling,DeathsUnder5,-0.9705063056626115
Lao People's Democratic Republic,Schooling,TotalExpenditure,-0.4280792784671484
Lao People's Democratic Republic,Schooling,GDP,nan
Lao People's Democratic Republic,Schooling,Schooling,1.0
Lao People's Democratic Republic,Schooling,BodyMassIndex,-0.04683264641411823
Lao People's Democratic Republic,Schooling,Alcohol,-0.35500774327031537
Lao People's Democratic Republic,Schooling,Hepatitis B,0.40729043210633237
Lao People's Democratic Republic,Schooling,Polio,0.6043853320515137
Lao People's Democratic Republic,Schooling,ICOR index,0.9974329455707033
Lao People's Democratic Republic,BodyMassIndex,Population,nan
Lao People's Democratic Republic,BodyMassIndex,LifeExpectancy,0.009144014511908346
Lao People's Democratic Republic,BodyMassIndex,AdultMortality,0.14612431425628342
Lao People's Democratic Republic,BodyMassIndex,InfantDeaths,-0.02023079416771738
Lao People's Democratic Republic,BodyMassIndex,DeathsUnder5,-0.017059486368594674
Lao People's Democratic Republic,BodyMassIndex,TotalExpenditure,0.4010981025527344
Lao People's Democratic Republic,BodyMassIndex,GDP,nan
Lao People's Democratic Republic,BodyMassIndex,Schooling,-0.04683264641411823
Lao People's Democratic Republic,BodyMassIndex,BodyMassIndex,1.0
Lao People's Democratic Republic,BodyMassIndex,Alcohol,0.6376695781731019
Lao People's Democratic Republic,BodyMassIndex,Hepatitis B,-0.17258942224157345
Lao People's Democratic Republic,BodyMassIndex,Polio,-0.1660924171675252
Lao People's Democratic Republic,BodyMassIndex,ICOR index,-0.03227384650980146
Lao People's Democratic Republic,Alcohol,Population,nan
Lao People's Democratic Republic,Alcohol,LifeExpectancy,-0.2877057497555802
Lao People's Democratic Republic,Alcohol,AdultMortality,0.567095505686617
Lao People's Democratic Republic,Alcohol,InfantDeaths,0.2962224857958334
Lao People's Democratic Republic,Alcohol,DeathsUnder5,0.3084535303187429
Lao People's Democratic Republic,Alcohol,TotalExpenditure,0.391991441828359
Lao People's Democratic Republic,Alcohol,GDP,nan
Lao People's Democratic Republic,Alcohol,Schooling,-0.35500774327031537
Lao People's Democratic Republic,Alcohol,BodyMassIndex,0.6376695781731019
Lao People's Democratic Republic,Alcohol,Alcohol,1.0
Lao People's Democratic Republic,Alcohol,Hepatitis B,-0.2622573894646706
Lao People's Democratic Republic,Alcohol,Polio,-0.3343849484744739
Lao People's Democratic Republic,Alcohol,ICOR index,-0.3310465507237828
Lao People's Democratic Republic,Hepatitis B,Population,nan
Lao People's Democratic Republic,Hepatitis B,LifeExpectancy,0.2629273199374259
Lao People's Democratic Republic,Hepatitis B,AdultMortality,-0.24629722471102014
Lao People's Democratic Republic,Hepatitis B,InfantDeaths,-0.3002829114803091
Lao People's Democratic Republic,Hepatitis B,DeathsUnder5,-0.27552286249154617
Lao People's Democratic Republic,Hepatitis B,TotalExpenditure,-0.38772425661437493
Lao People's Democratic Republic,Hepatitis B,GDP,nan
Lao People's Democratic Republic,Hepatitis B,Schooling,0.40729043210633237
Lao People's Democratic Republic,Hepatitis B,BodyMassIndex,-0.17258942224157345
Lao People's Democratic Republic,Hepatitis B,Alcohol,-0.2622573894646706
Lao People's Democratic Republic,Hepatitis B,Hepatitis B,1.0
Lao People's Democratic Republic,Hepatitis B,Polio,0.49641405695011376
Lao People's Democratic Republic,Hepatitis B,ICOR index,0.39280624497184974
Lao People's Democratic Republic,Polio,Population,nan
Lao People's Democratic Republic,Polio,LifeExpectancy,0.4873796519494513
Lao People's Democratic Republic,Polio,AdultMortality,-0.3882456977890996
Lao People's Democratic Republic,Polio,InfantDeaths,-0.4656147773892382
Lao People's Democratic Republic,Polio,DeathsUnder5,-0.4939191779248126
Lao People's Democratic Republic,Polio,TotalExpenditure,-0.26885841717871706
Lao People's Democratic Republic,Polio,GDP,nan
Lao People's Democratic Republic,Polio,Schooling,0.6043853320515137
Lao People's Democratic Republic,Polio,BodyMassIndex,-0.1660924171675252
Lao People's Democratic Republic,Polio,Alcohol,-0.3343849484744739
Lao People's Democratic Republic,Polio,Hepatitis B,0.49641405695011376
Lao People's Democratic Republic,Polio,Polio,1.0
Lao People's Democratic Republic,Polio,ICOR index,0.5858977917216324
Lao People's Democratic Republic,ICOR index,Population,nan
Lao People's Democratic Republic,ICOR index,LifeExpectancy,0.9191498590221961
Lao People's Democratic Republic,ICOR index,AdultMortality,-0.537079037611091
Lao People's Democratic Republic,ICOR index,InfantDeaths,-0.9773449514241933
Lao People's Democratic Republic,ICOR index,DeathsUnder5,-0.9775824697894105
Lao People's Democratic Republic,ICOR index,TotalExpenditure,-0.4196443388013809
Lao People's Democratic Republic,ICOR index,GDP,nan
Lao People's Democratic Republic,ICOR index,Schooling,0.9974329455707033
Lao People's Democratic Republic,ICOR index,BodyMassIndex,-0.03227384650980146
Lao People's Democratic Republic,ICOR index,Alcohol,-0.3310465507237828
Lao People's Democratic Republic,ICOR index,Hepatitis B,0.39280624497184974
Lao People's Democratic Republic,ICOR index,Polio,0.5858977917216324
Lao People's Democratic Republic,ICOR index,ICOR index,1.0
Latvia,Population,Population,1.0
Latvia,Population,LifeExpectancy,0.17761082275531773
Latvia,Population,AdultMortality,-0.21334496510208575
Latvia,Population,InfantDeaths,nan
Latvia,Population,DeathsUnder5,nan
Latvia,Population,TotalExpenditure,0.21827948285381338
Latvia,Population,GDP,0.5481036735524863
Latvia,Population,Schooling,0.45492878609852744
Latvia,Population,BodyMassIndex,0.031760956903107485
Latvia,Population,Alcohol,-0.1832133260002467
Latvia,Population,Hepatitis B,0.2860681497579768
Latvia,Population,Polio,0.36890911227505613
Latvia,Population,ICOR index,0.252886776205998
Latvia,LifeExpectancy,Population,0.17761082275531773
Latvia,LifeExpectancy,LifeExpectancy,1.0
Latvia,LifeExpectancy,AdultMortality,-0.06137444437677285
Latvia,LifeExpectancy,InfantDeaths,nan
Latvia,LifeExpectancy,DeathsUnder5,nan
Latvia,LifeExpectancy,TotalExpenditure,0.14643759647840524
Latvia,LifeExpectancy,GDP,-0.08850376133224071
Latvia,LifeExpectancy,Schooling,0.4369127560615934
Latvia,LifeExpectancy,BodyMassIndex,-0.06993002806008657
Latvia,LifeExpectancy,Alcohol,0.1272363989913206
Latvia,LifeExpectancy,Hepatitis B,-0.011079846332349715
Latvia,LifeExpectancy,Polio,-0.012450873777967756
Latvia,LifeExpectancy,ICOR index,0.3712666692270113
Latvia,AdultMortality,Population,-0.21334496510208575
Latvia,AdultMortality,LifeExpectancy,-0.06137444437677285
Latvia,AdultMortality,AdultMortality,1.0
Latvia,AdultMortality,InfantDeaths,nan
Latvia,AdultMortality,DeathsUnder5,nan
Latvia,AdultMortality,TotalExpenditure,0.09644064690274141
Latvia,AdultMortality,GDP,-0.11569318427471137
Latvia,AdultMortality,Schooling,-0.12357737227539521
Latvia,AdultMortality,BodyMassIndex,0.005205747265872482
Latvia,AdultMortality,Alcohol,0.06535796407896559
Latvia,AdultMortality,Hepatitis B,-0.014339143052090846
Latvia,AdultMortality,Polio,0.0024957930948563203
Latvia,AdultMortality,ICOR index,-0.11649984850697631
Latvia,InfantDeaths,Population,nan
Latvia,InfantDeaths,LifeExpectancy,nan
Latvia,InfantDeaths,AdultMortality,nan
Latvia,InfantDeaths,InfantDeaths,nan
Latvia,InfantDeaths,DeathsUnder5,nan
Latvia,InfantDeaths,TotalExpenditure,nan
Latvia,InfantDeaths,GDP,nan
Latvia,InfantDeaths,Schooling,nan
Latvia,InfantDeaths,BodyMassIndex,nan
Latvia,InfantDeaths,Alcohol,nan
Latvia,InfantDeaths,Hepatitis B,nan
Latvia,InfantDeaths,Polio,nan
Latvia,InfantDeaths,ICOR index,nan
Latvia,DeathsUnder5,Population,nan
Latvia,DeathsUnder5,LifeExpectancy,nan
Latvia,DeathsUnder5,AdultMortality,nan
Latvia,DeathsUnder5,InfantDeaths,nan
Latvia,DeathsUnder5,DeathsUnder5,nan
Latvia,DeathsUnder5,TotalExpenditure,nan
Latvia,DeathsUnder5,GDP,nan
Latvia,DeathsUnder5,Schooling,nan
Latvia,DeathsUnder5,BodyMassIndex,nan
Latvia,DeathsUnder5,Alcohol,nan
Latvia,DeathsUnder5,Hepatitis B,nan
Latvia,DeathsUnder5,Polio,nan
Latvia,DeathsUnder5,ICOR index,nan
Latvia,TotalExpenditure,Population,0.21827948285381338
Latvia,TotalExpenditure,LifeExpectancy,0.14643759647840524
Latvia,TotalExpenditure,AdultMortality,0.09644064690274141
Latvia,TotalExpenditure,InfantDeaths,nan
Latvia,TotalExpenditure,DeathsUnder5,nan
Latvia,TotalExpenditure,TotalExpenditure,1.0
Latvia,TotalExpenditure,GDP,0.04229318953186871
Latvia,TotalExpenditure,Schooling,0.46943806189995985
Latvia,TotalExpenditure,BodyMassIndex,0.5065963651524049
Latvia,TotalExpenditure,Alcohol,0.5312900784768229
Latvia,TotalExpenditure,Hepatitis B,0.23852466351871124
Latvia,TotalExpenditure,Polio,0.1393904480943709
Latvia,TotalExpenditure,ICOR index,0.17174545514848383
Latvia,GDP,Population,0.5481036735524863
Latvia,GDP,LifeExpectancy,-0.08850376133224071
Latvia,GDP,AdultMortality,-0.11569318427471137
Latvia,GDP,InfantDeaths,nan
Latvia,GDP,DeathsUnder5,nan
Latvia,GDP,TotalExpenditure,0.04229318953186871
Latvia,GDP,GDP,1.0
Latvia,GDP,Schooling,0.5163420524151175
Latvia,GDP,BodyMassIndex,-0.0018340083988969509
Latvia,GDP,Alcohol,-0.271433655723962
Latvia,GDP,Hepatitis B,-0.3135878079320952
Latvia,GDP,Polio,-0.36636160699821135
Latvia,GDP,ICOR index,0.5325535958811948
Latvia,Schooling,Population,0.45492878609852744
Latvia,Schooling,LifeExpectancy,0.4369127560615934
Latvia,Schooling,AdultMortality,-0.12357737227539521
Latvia,Schooling,InfantDeaths,nan
Latvia,Schooling,DeathsUnder5,nan
Latvia,Schooling,TotalExpenditure,0.46943806189995985
Latvia,Schooling,GDP,0.5163420524151175
Latvia,Schooling,Schooling,1.0
Latvia,Schooling,BodyMassIndex,-0.007674878151334884
Latvia,Schooling,Alcohol,0.24817518902575708
Latvia,Schooling,Hepatitis B,-0.03839253615288781
Latvia,Schooling,Polio,-0.3761464954711716
Latvia,Schooling,ICOR index,0.9199545972473556
Latvia,BodyMassIndex,Population,0.031760956903107485
Latvia,BodyMassIndex,LifeExpectancy,-0.06993002806008657
Latvia,BodyMassIndex,AdultMortality,0.005205747265872482
Latvia,BodyMassIndex,InfantDeaths,nan
Latvia,BodyMassIndex,DeathsUnder5,nan
Latvia,BodyMassIndex,TotalExpenditure,0.5065963651524049
Latvia,BodyMassIndex,GDP,-0.0018340083988969509
Latvia,BodyMassIndex,Schooling,-0.007674878151334884
Latvia,BodyMassIndex,BodyMassIndex,1.0
Latvia,BodyMassIndex,Alcohol,0.4411384508087793
Latvia,BodyMassIndex,Hepatitis B,-0.11191551578424713
Latvia,BodyMassIndex,Polio,0.24533161217715693
Latvia,BodyMassIndex,ICOR index,-0.20167229391793784
Latvia,Alcohol,Population,-0.1832133260002467
Latvia,Alcohol,LifeExpectancy,0.1272363989913206
Latvia,Alcohol,AdultMortality,0.06535796407896559
Latvia,Alcohol,InfantDeaths,nan
Latvia,Alcohol,DeathsUnder5,nan
Latvia,Alcohol,TotalExpenditure,0.5312900784768229
Latvia,Alcohol,GDP,-0.271433655723962
Latvia,Alcohol,Schooling,0.24817518902575708
Latvia,Alcohol,BodyMassIndex,0.4411384508087793
Latvia,Alcohol,Alcohol,1.0
Latvia,Alcohol,Hepatitis B,-0.15573408203702013
Latvia,Alcohol,Polio,-0.005218489966356557
Latvia,Alcohol,ICOR index,0.1522550978660205
Latvia,Hepatitis B,Population,0.2860681497579768
Latvia,Hepatitis B,LifeExpectancy,-0.011079846332349715
Latvia,Hepatitis B,AdultMortality,-0.014339143052090846
Latvia,Hepatitis B,InfantDeaths,nan
Latvia,Hepatitis B,DeathsUnder5,nan
Latvia,Hepatitis B,TotalExpenditure,0.23852466351871124
Latvia,Hepatitis B,GDP,-0.3135878079320952
Latvia,Hepatitis B,Schooling,-0.03839253615288781
Latvia,Hepatitis B,BodyMassIndex,-0.11191551578424713
Latvia,Hepatitis B,Alcohol,-0.15573408203702013
Latvia,Hepatitis B,Hepatitis B,1.0
Latvia,Hepatitis B,Polio,0.5275634929087
Latvia,Hepatitis B,ICOR index,-0.22481848353330225
Latvia,Polio,Population,0.36890911227505613
Latvia,Polio,LifeExpectancy,-0.012450873777967756
Latvia,Polio,AdultMortality,0.0024957930948563203
Latvia,Polio,InfantDeaths,nan
Latvia,Polio,DeathsUnder5,nan
Latvia,Polio,TotalExpenditure,0.1393904480943709
Latvia,Polio,GDP,-0.36636160699821135
Latvia,Polio,Schooling,-0.3761464954711716
Latvia,Polio,BodyMassIndex,0.24533161217715693
Latvia,Polio,Alcohol,-0.005218489966356557
Latvia,Polio,Hepatitis B,0.5275634929087
Latvia,Polio,Polio,1.0
Latvia,Polio,ICOR index,-0.6235596372568987
Latvia,ICOR index,Population,0.252886776205998
Latvia,ICOR index,LifeExpectancy,0.3712666692270113
Latvia,ICOR index,AdultMortality,-0.11649984850697631
Latvia,ICOR index,InfantDeaths,nan
Latvia,ICOR index,DeathsUnder5,nan
Latvia,ICOR index,TotalExpenditure,0.17174545514848383
Latvia,ICOR index,GDP,0.5325535958811948
Latvia,ICOR index,Schooling,0.9199545972473556
Latvia,ICOR index,BodyMassIndex,-0.20167229391793784
Latvia,ICOR index,Alcohol,0.1522550978660205
Latvia,ICOR index,Hepatitis B,-0.22481848353330225
Latvia,ICOR index,Polio,-0.6235596372568987
Latvia,ICOR index,ICOR index,1.0
Lebanon,Population,Population,1.0
Lebanon,Population,LifeExpectancy,-0.06877522305005544
Lebanon,Population,AdultMortality,0.002843037379402033
Lebanon,Population,InfantDeaths,nan
Lebanon,Population,DeathsUnder5,nan
Lebanon,Population,TotalExpenditure,-0.3367127586541927
Lebanon,Population,GDP,0.05234839935233724
Lebanon,Population,Schooling,0.1866169145381812
Lebanon,Population,BodyMassIndex,-0.27570204175938506
Lebanon,Population,Alcohol,0.5154255057809575
Lebanon,Population,Hepatitis B,0.1206312430622802
Lebanon,Population,Polio,-0.10109271543772025
Lebanon,Population,ICOR index,-0.22192946402714703
Lebanon,LifeExpectancy,Population,-0.06877522305005544
Lebanon,LifeExpectancy,LifeExpectancy,1.0
Lebanon,LifeExpectancy,AdultMortality,0.5698192518639755
Lebanon,LifeExpectancy,InfantDeaths,nan
Lebanon,LifeExpectancy,DeathsUnder5,nan
Lebanon,LifeExpectancy,TotalExpenditure,0.5282495409695149
Lebanon,LifeExpectancy,GDP,-0.04862681982378752
Lebanon,LifeExpectancy,Schooling,-0.8946334341852136
Lebanon,LifeExpectancy,BodyMassIndex,0.3193191408949572
Lebanon,LifeExpectancy,Alcohol,-0.13309732838501137
Lebanon,LifeExpectancy,Hepatitis B,0.2923231692953579
Lebanon,LifeExpectancy,Polio,0.3433775950618238
Lebanon,LifeExpectancy,ICOR index,0.9009460072397719
Lebanon,AdultMortality,Population,0.002843037379402033
Lebanon,AdultMortality,LifeExpectancy,0.5698192518639755
Lebanon,AdultMortality,AdultMortality,1.0
Lebanon,AdultMortality,InfantDeaths,nan
Lebanon,AdultMortality,DeathsUnder5,nan
Lebanon,AdultMortality,TotalExpenditure,-0.021070836343236213
Lebanon,AdultMortality,GDP,-0.1848386231497053
Lebanon,AdultMortality,Schooling,-0.5287829323324655
Lebanon,AdultMortality,BodyMassIndex,0.5382199991821551
Lebanon,AdultMortality,Alcohol,-0.05132267377895881
Lebanon,AdultMortality,Hepatitis B,0.18374453894244228
Lebanon,AdultMortality,Polio,0.3670610751508569
Lebanon,AdultMortality,ICOR index,0.6590623327616201
Lebanon,InfantDeaths,Population,nan
Lebanon,InfantDeaths,LifeExpectancy,nan
Lebanon,InfantDeaths,AdultMortality,nan
Lebanon,InfantDeaths,InfantDeaths,nan
Lebanon,InfantDeaths,DeathsUnder5,nan
Lebanon,InfantDeaths,TotalExpenditure,nan
Lebanon,InfantDeaths,GDP,nan
Lebanon,InfantDeaths,Schooling,nan
Lebanon,InfantDeaths,BodyMassIndex,nan
Lebanon,InfantDeaths,Alcohol,nan
Lebanon,InfantDeaths,Hepatitis B,nan
Lebanon,InfantDeaths,Polio,nan
Lebanon,InfantDeaths,ICOR index,nan
Lebanon,DeathsUnder5,Population,nan
Lebanon,DeathsUnder5,LifeExpectancy,nan
Lebanon,DeathsUnder5,AdultMortality,nan
Lebanon,DeathsUnder5,InfantDeaths,nan
Lebanon,DeathsUnder5,DeathsUnder5,nan
Lebanon,DeathsUnder5,TotalExpenditure,nan
Lebanon,DeathsUnder5,GDP,nan
Lebanon,DeathsUnder5,Schooling,nan
Lebanon,DeathsUnder5,BodyMassIndex,nan
Lebanon,DeathsUnder5,Alcohol,nan
Lebanon,DeathsUnder5,Hepatitis B,nan
Lebanon,DeathsUnder5,Polio,nan
Lebanon,DeathsUnder5,ICOR index,nan
Lebanon,TotalExpenditure,Population,-0.3367127586541927
Lebanon,TotalExpenditure,LifeExpectancy,0.5282495409695149
Lebanon,TotalExpenditure,AdultMortality,-0.021070836343236213
Lebanon,TotalExpenditure,InfantDeaths,nan
Lebanon,TotalExpenditure,DeathsUnder5,nan
Lebanon,TotalExpenditure,TotalExpenditure,1.0
Lebanon,TotalExpenditure,GDP,-0.1361006589731258
Lebanon,TotalExpenditure,Schooling,-0.6528906764007552
Lebanon,TotalExpenditure,BodyMassIndex,-0.24193956377342388
Lebanon,TotalExpenditure,Alcohol,-0.18835576419901112
Lebanon,TotalExpenditure,Hepatitis B,0.1488497723295806
Lebanon,TotalExpenditure,Polio,0.39107840951259165
Lebanon,TotalExpenditure,ICOR index,0.3915500985428905
Lebanon,GDP,Population,0.05234839935233724
Lebanon,GDP,LifeExpectancy,-0.04862681982378752
Lebanon,GDP,AdultMortality,-0.1848386231497053
Lebanon,GDP,InfantDeaths,nan
Lebanon,GDP,DeathsUnder5,nan
Lebanon,GDP,TotalExpenditure,-0.1361006589731258
Lebanon,GDP,GDP,1.0
Lebanon,GDP,Schooling,0.20943737837705884
Lebanon,GDP,BodyMassIndex,-0.09071986523929096
Lebanon,GDP,Alcohol,-0.2902174462452242
Lebanon,GDP,Hepatitis B,0.2088510618058494
Lebanon,GDP,Polio,-0.040945564501648414
Lebanon,GDP,ICOR index,-0.16226490021491044
Lebanon,Schooling,Population,0.1866169145381812
Lebanon,Schooling,LifeExpectancy,-0.8946334341852136
Lebanon,Schooling,AdultMortality,-0.5287829323324655
Lebanon,Schooling,InfantDeaths,nan
Lebanon,Schooling,DeathsUnder5,nan
Lebanon,Schooling,TotalExpenditure,-0.6528906764007552
Lebanon,Schooling,GDP,0.20943737837705884
Lebanon,Schooling,Schooling,1.0
Lebanon,Schooling,BodyMassIndex,-0.20457735140767155
Lebanon,Schooling,Alcohol,0.1764386701773004
Lebanon,Schooling,Hepatitis B,-0.1443474106064663
Lebanon,Schooling,Polio,-0.3647721052124669
Lebanon,Schooling,ICOR index,-0.8978609548282367
Lebanon,BodyMassIndex,Population,-0.27570204175938506
Lebanon,BodyMassIndex,LifeExpectancy,0.3193191408949572
Lebanon,BodyMassIndex,AdultMortality,0.5382199991821551
Lebanon,BodyMassIndex,InfantDeaths,nan
Lebanon,BodyMassIndex,DeathsUnder5,nan
Lebanon,BodyMassIndex,TotalExpenditure,-0.24193956377342388
Lebanon,BodyMassIndex,GDP,-0.09071986523929096
Lebanon,BodyMassIndex,Schooling,-0.20457735140767155
Lebanon,BodyMassIndex,BodyMassIndex,1.0
Lebanon,BodyMassIndex,Alcohol,-0.02350727400850833
Lebanon,BodyMassIndex,Hepatitis B,-0.04056589050550061
Lebanon,BodyMassIndex,Polio,-0.019839241691595757
Lebanon,BodyMassIndex,ICOR index,0.5820906834155007
Lebanon,Alcohol,Population,0.5154255057809575
Lebanon,Alcohol,LifeExpectancy,-0.13309732838501137
Lebanon,Alcohol,AdultMortality,-0.05132267377895881
Lebanon,Alcohol,InfantDeaths,nan
Lebanon,Alcohol,DeathsUnder5,nan
Lebanon,Alcohol,TotalExpenditure,-0.18835576419901112
Lebanon,Alcohol,GDP,-0.2902174462452242
Lebanon,Alcohol,Schooling,0.1764386701773004
Lebanon,Alcohol,BodyMassIndex,-0.02350727400850833
Lebanon,Alcohol,Alcohol,1.0
Lebanon,Alcohol,Hepatitis B,-0.0016305907756934313
Lebanon,Alcohol,Polio,-0.06769059449083871
Lebanon,Alcohol,ICOR index,-0.15071657062154908
Lebanon,Hepatitis B,Population,0.1206312430622802
Lebanon,Hepatitis B,LifeExpectancy,0.2923231692953579
Lebanon,Hepatitis B,AdultMortality,0.18374453894244228
Lebanon,Hepatitis B,InfantDeaths,nan
Lebanon,Hepatitis B,DeathsUnder5,nan
Lebanon,Hepatitis B,TotalExpenditure,0.1488497723295806
Lebanon,Hepatitis B,GDP,0.2088510618058494
Lebanon,Hepatitis B,Schooling,-0.1443474106064663
Lebanon,Hepatitis B,BodyMassIndex,-0.04056589050550061
Lebanon,Hepatitis B,Alcohol,-0.0016305907756934313
Lebanon,Hepatitis B,Hepatitis B,1.0
Lebanon,Hepatitis B,Polio,0.6852642453693757
Lebanon,Hepatitis B,ICOR index,0.1688097936372898
Lebanon,Polio,Population,-0.10109271543772025
Lebanon,Polio,LifeExpectancy,0.3433775950618238
Lebanon,Polio,AdultMortality,0.3670610751508569
Lebanon,Polio,InfantDeaths,nan
Lebanon,Polio,DeathsUnder5,nan
Lebanon,Polio,TotalExpenditure,0.39107840951259165
Lebanon,Polio,GDP,-0.040945564501648414
Lebanon,Polio,Schooling,-0.3647721052124669
Lebanon,Polio,BodyMassIndex,-0.019839241691595757
Lebanon,Polio,Alcohol,-0.06769059449083871
Lebanon,Polio,Hepatitis B,0.6852642453693757
Lebanon,Polio,Polio,1.0
Lebanon,Polio,ICOR index,0.29400837668242596
Lebanon,ICOR index,Population,-0.22192946402714703
Lebanon,ICOR index,LifeExpectancy,0.9009460072397719
Lebanon,ICOR index,AdultMortality,0.6590623327616201
Lebanon,ICOR index,InfantDeaths,nan
Lebanon,ICOR index,DeathsUnder5,nan
Lebanon,ICOR index,TotalExpenditure,0.3915500985428905
Lebanon,ICOR index,GDP,-0.16226490021491044
Lebanon,ICOR index,Schooling,-0.8978609548282367
Lebanon,ICOR index,BodyMassIndex,0.5820906834155007
Lebanon,ICOR index,Alcohol,-0.15071657062154908
Lebanon,ICOR index,Hepatitis B,0.1688097936372898
Lebanon,ICOR index,Polio,0.29400837668242596
Lebanon,ICOR index,ICOR index,1.0
Lesotho,Population,Population,1.0
Lesotho,Population,LifeExpectancy,-0.07493197698855325
Lesotho,Population,AdultMortality,0.24957960055284384
Lesotho,Population,InfantDeaths,0.07968758186872577
Lesotho,Population,DeathsUnder5,0.010304216086378675
Lesotho,Population,TotalExpenditure,-0.19801593923876584
Lesotho,Population,GDP,-0.05188557290595824
Lesotho,Population,Schooling,-0.20499805420880277
Lesotho,Population,BodyMassIndex,0.4110624494333073
Lesotho,Population,Alcohol,-0.025503616209155224
Lesotho,Population,Hepatitis B,-0.1319877850178002
Lesotho,Population,Polio,-0.33137174464695424
Lesotho,Population,ICOR index,0.0791694202525576
Lesotho,LifeExpectancy,Population,-0.07493197698855325
Lesotho,LifeExpectancy,LifeExpectancy,1.0
Lesotho,LifeExpectancy,AdultMortality,-0.6670879299288931
Lesotho,LifeExpectancy,InfantDeaths,-0.7756626971058896
Lesotho,LifeExpectancy,DeathsUnder5,-0.4486009933971706
Lesotho,LifeExpectancy,TotalExpenditure,0.07050509763994652
Lesotho,LifeExpectancy,GDP,0.3639769777862698
Lesotho,LifeExpectancy,Schooling,0.34319702999770446
Lesotho,LifeExpectancy,BodyMassIndex,-0.24482059016282223
Lesotho,LifeExpectancy,Alcohol,-0.21890395482917446
Lesotho,LifeExpectancy,Hepatitis B,0.5944094935291496
Lesotho,LifeExpectancy,Polio,-0.35157490367632144
Lesotho,LifeExpectancy,ICOR index,0.9246180473344425
Lesotho,AdultMortality,Population,0.24957960055284384
Lesotho,AdultMortality,LifeExpectancy,-0.6670879299288931
Lesotho,AdultMortality,AdultMortality,1.0
Lesotho,AdultMortality,InfantDeaths,0.5167030766269343
Lesotho,AdultMortality,DeathsUnder5,0.29957273373064613
Lesotho,AdultMortality,TotalExpenditure,-0.3359875871029548
Lesotho,AdultMortality,GDP,-0.40811496241403433
Lesotho,AdultMortality,Schooling,-0.3028855754445131
Lesotho,AdultMortality,BodyMassIndex,0.6314094251449811
Lesotho,AdultMortality,Alcohol,0.045666021968936155
Lesotho,AdultMortality,Hepatitis B,-0.4031377143594402
Lesotho,AdultMortality,Polio,-0.027978559478969618
Lesotho,AdultMortality,ICOR index,-0.5057538684411185
Lesotho,InfantDeaths,Population,0.07968758186872577
Lesotho,InfantDeaths,LifeExpectancy,-0.7756626971058896
Lesotho,InfantDeaths,AdultMortality,0.5167030766269343
Lesotho,InfantDeaths,InfantDeaths,1.0
Lesotho,InfantDeaths,DeathsUnder5,0.6741998624632423
Lesotho,InfantDeaths,TotalExpenditure,-0.10152825667630919
Lesotho,InfantDeaths,GDP,-0.5514680552085556
Lesotho,InfantDeaths,Schooling,-0.6017931303468204
Lesotho,InfantDeaths,BodyMassIndex,0.17196383082437655
Lesotho,InfantDeaths,Alcohol,0.2855344700480381
Lesotho,InfantDeaths,Hepatitis B,-0.263012921817352
Lesotho,InfantDeaths,Polio,0.2207797625146101
Lesotho,InfantDeaths,ICOR index,-0.7600179430262112
Lesotho,DeathsUnder5,Population,0.010304216086378675
Lesotho,DeathsUnder5,LifeExpectancy,-0.4486009933971706
Lesotho,DeathsUnder5,AdultMortality,0.29957273373064613
Lesotho,DeathsUnder5,InfantDeaths,0.6741998624632423
Lesotho,DeathsUnder5,DeathsUnder5,1.0
Lesotho,DeathsUnder5,TotalExpenditure,-0.09815846230628199
Lesotho,DeathsUnder5,GDP,-0.7015882765847319
Lesotho,DeathsUnder5,Schooling,-0.7008043698647134
Lesotho,DeathsUnder5,BodyMassIndex,0.05251891904097174
Lesotho,DeathsUnder5,Alcohol,0.16410132025138824
Lesotho,DeathsUnder5,Hepatitis B,-0.46526960055537914
Lesotho,DeathsUnder5,Polio,0.009103203907958183
Lesotho,DeathsUnder5,ICOR index,-0.483488248673855
Lesotho,TotalExpenditure,Population,-0.19801593923876584
Lesotho,TotalExpenditure,LifeExpectancy,0.07050509763994652
Lesotho,TotalExpenditure,AdultMortality,-0.3359875871029548
Lesotho,TotalExpenditure,InfantDeaths,-0.10152825667630919
Lesotho,TotalExpenditure,DeathsUnder5,-0.09815846230628199
Lesotho,TotalExpenditure,TotalExpenditure,1.0
Lesotho,TotalExpenditure,GDP,0.20223904854363037
Lesotho,TotalExpenditure,Schooling,0.2158118142489783
Lesotho,TotalExpenditure,BodyMassIndex,-0.5474118480430062
Lesotho,TotalExpenditure,Alcohol,-0.16286113111664657
Lesotho,TotalExpenditure,Hepatitis B,0.017677451006146268
Lesotho,TotalExpenditure,Polio,0.20302161161865578
Lesotho,TotalExpenditure,ICOR index,-0.03586282907764881
Lesotho,GDP,Population,-0.05188557290595824
